CTAS,GOOG,HAS,HOLX,IDXX,JBHT,KLAC,LILAK,SHPG
122.5825,820.57,95.53,42.51,154.41166666666666,90.85,95.6546,23.53,169.19
122.58,820.9199999999997,95.64,42.515,154.43,91.0514,95.525,23.53,169.31
122.545,820.69,95.67,42.5,154.35000000000002,90.96,95.39,23.520000000000003,169.19
122.51,820.1699999999997,95.67,42.46,154.27,90.85,95.281,23.51,169.29
122.46,820.27,95.68,42.48,154.28,90.87,95.32,23.53,169.41
122.48,819.755,95.69,42.48,154.28,90.87,95.38,23.54,169.47999999999996
122.57,819.6699999999997,95.61000000000004,42.48,154.13,90.82,95.18,23.53,169.29
122.62,819.895,95.59,42.48,154.17,90.79,95.2161,23.515,169.47
122.57,819.7899999999997,95.59,42.48,154.27,90.78,95.2,23.53,169.47999999999996
122.565,820.35,95.59,42.47,154.26,90.75,95.14,23.52,169.49
122.65,820.85,95.59,42.46,154.285,90.77,95.1,23.51,169.47
122.61000000000004,820.34,95.59,42.455,154.31,90.71000000000001,95.1232,23.5,169.44999999999996
122.54,820.14,95.58,42.45,154.22,90.65,94.98,23.48,169.41
122.48,819.44,95.46,42.45,154.13,90.6,94.72,23.47,169.25
122.43,819.4511,95.46,42.45,154.175,90.58,94.89,23.44,169.32
122.49,819.7,95.5,42.45,154.22,90.66,94.98,23.39,169.3799
122.49,819.14,95.52,42.435,154.1,90.82,94.93,23.42,169.38
122.52,819.11,95.51,42.45,154.2595,90.79,94.95500000000001,23.435000000000002,169.32
122.63,819.22,95.57,42.465,154.35,90.88,94.98,23.45,169.38
122.585,819.6499999999999,95.6,42.45,154.44,91.1,95.06,23.439999999999998,169.38
122.59,819.9699,95.62,42.44,154.49,91.2,94.97,23.43,169.36
122.45,819.32,95.55,42.42,154.52,90.94,94.88,23.45,169.3
122.39,818.8999999999999,95.47,42.42,154.445,91.02,94.71,23.45,169.28
122.365,819.0399999999997,95.5,42.44,154.35750000000002,91.04,94.77,23.43,169.3
122.26,818.71,95.46,42.43,154.27,90.935,94.77,23.44,169.21
122.19,818.4149999999997,95.42,42.42,154.11,90.83,94.83,23.43,169.18
122.19,818.45,95.51,42.42,154.19999999999996,90.78,94.835,23.44,169.06
122.16,818.32,95.51,42.41,154.20666666666665,90.76,94.8,23.42,168.99
122.16,818.75,95.54,42.43,154.2133333333333,90.77,94.77,23.4,169.05
122.17,819.11,95.6,42.41,154.22,90.9,94.78,23.43,169.22
122.23,819.4543,95.62,42.42,154.27,90.95,94.8,23.44,169.19999999999996
122.17,819.14,95.56,42.41,154.09,90.824,94.775,23.41,169.05
122.2,819.22,95.56,42.41,154.05,90.88,94.76,23.41,169.02
122.08,818.37,95.53,42.38,154.03,90.876,94.67,23.38,168.99
122.07,817.25,95.45,42.36,153.88,90.86,94.63,23.39,169.0
122.17,818.2799999999999,95.48,42.38,154.09,90.94,94.66,23.39,168.93
122.16,818.27,95.51,42.38,153.97,90.9034,94.575,23.4,169.045
122.14999999999999,818.132,95.55,42.4,154.02,90.87,94.48,23.4,169.07
122.14,818.6499999999999,95.58,42.43,154.16,90.88,94.47,23.4,169.11
122.13,818.18,95.5501,42.41,154.05,90.84,94.38,23.4,168.88749999999996
122.11000000000004,818.5,95.55,42.41,154.09,90.81,94.38,23.4,168.71
122.105,818.7899999999997,95.55,42.43,154.1,90.73,94.46,23.39,168.815
122.01,817.57,95.37,42.41,154.11,90.72,94.34,23.38,168.86
122.035,817.59,95.35,42.43,153.97,90.73,94.28,23.36,168.84
122.0,817.33,95.35,42.43,154.03,90.88,94.27,23.37,168.75
122.07,818.11,95.33,42.44,153.96,90.845,94.37,23.37,168.69999999999996
122.05,817.93,95.33,42.44,154.04,90.81,94.31,23.35,168.85
122.03,817.82,95.31,42.43,154.03,90.82,94.3,23.39,168.76
121.98,817.472,95.27,42.4,153.92,90.67,94.26,23.37,168.815
122.03,818.005,95.34,42.44,154.09,90.71799999999999,94.25,23.38,168.985
122.08,819.06,95.39,42.41,154.08,90.83,94.2,23.4,168.92
122.03,818.4099999999999,95.4,42.38,153.96,90.79,94.1948,23.39,168.87
122.11000000000004,818.57,95.46,42.38,154.06,90.82,94.2239,23.3917,168.9734
122.16,819.0448,95.43,42.39,154.19999999999996,90.93,94.29,23.3934,168.92
122.155,819.085,95.46,42.4,154.22999999999996,91.0,94.28,23.43,168.91
122.15,819.62,95.51,42.42,154.11,91.0,94.4,23.41,168.895
122.1989,819.64,95.54,42.42,154.13,91.03,94.41,23.39,168.67
122.2,819.52,95.51,42.405,154.1765,90.99,94.36,23.41,168.665
122.2,819.44,95.51,42.39,154.22,90.98,94.31,23.39,168.69
122.21,819.31,95.5,42.4,154.22499999999997,90.93,94.33,23.375,168.69
122.19,819.18,95.46,42.39,154.22999999999996,90.8902,94.3,23.36,168.75
122.155,818.9149999999997,95.48,42.4,154.18499999999997,90.89,94.34,23.355,168.72999999999996
122.12,818.9339999999999,95.47,42.4,154.14,90.78,94.24,23.35,168.8
122.15,818.82,95.49,42.4,154.19999999999996,90.82,94.27,23.35,168.94
122.13,818.59,95.43,42.4,154.21,90.76,94.22,23.33,169.04
122.08,818.2999999999997,95.37505,42.39,154.18,90.73,94.19390000000004,23.31,168.97999999999996
122.03,818.2999999999997,95.3201,42.38,154.29,90.62,94.09,23.3,168.91
122.035,818.6,95.368,42.39,154.24,90.63,94.18,23.29,169.05
122.0,818.71,95.34,42.38,154.19,90.68,94.11000000000004,23.3,169.0
122.15,818.5,95.34,42.38,154.18,90.73,94.15,23.33,168.94
122.105,819.06,95.34,42.36,154.16,90.73,94.08860000000004,23.36,169.03
122.03,818.6699999999997,95.315,42.33,154.1,90.67,94.01,23.33,169.04
122.07,818.82,95.3,42.33,154.07999999999998,90.61,94.0,23.328333333333333,169.06
122.067,818.56,95.31,42.33,154.06,90.62,93.93,23.326666666666664,169.054
122.064,818.99,95.31,42.33,154.165,90.62,93.99,23.325,169.12
122.02699999999999,818.56,95.31,42.32,154.15249999999997,90.64,93.905,23.325,169.07499999999996
121.99,818.1499999999999,95.23,42.32,154.14,90.58,93.68,23.32,169.08
122.04,818.32,95.26,42.29,154.0,90.55,93.66,23.31,169.16
122.04,818.1,95.24,42.3,153.89,90.56,93.65,23.3,169.03
122.04,818.52,95.3,42.28,154.06,90.595,93.69,23.29,169.15
122.09,818.725,95.35,42.29,154.0075,90.61,93.75,23.28,169.35
122.21,819.7799999999999,95.51,42.34,153.955,90.64,93.92,23.31,169.4896
122.18,820.11,95.465,42.33,154.06,90.65,93.93,23.31,169.32
122.15,819.58,95.46,42.33,154.055,90.684,93.86000000000004,23.33,169.32
122.16,819.7,95.39,42.33,154.05,90.62,93.87840000000004,23.33,169.06
122.17,820.24,95.37500000000003,42.33,154.0725,90.587,93.94,23.34,169.14
122.24,820.2999999999997,95.36000000000004,42.32,154.095,90.68,93.95,23.32,169.17
122.29,820.5,95.41,42.34,154.1175,90.68,94.01,23.32,169.17
122.3,820.5705,95.415,42.35,154.14,90.665,94.0101,23.325,169.135
122.305,820.4147,95.41,42.34,154.15,90.69,94.09,23.37,169.1
122.31,820.1699999999997,95.40880000000004,42.34,154.14499999999998,90.64,94.03,23.36,169.12
122.36000000000004,819.9099999999999,95.39,42.32,154.14,90.664,93.97,23.35,169.06
122.34,819.8599999999999,95.37,42.32,154.13,90.64,93.93,23.355,169.12
122.35,819.81,95.3675,42.32,154.15,90.62,93.95,23.43,169.13333333333333
122.33,819.18,95.365,42.31,154.115,90.62,93.9,23.45,169.14666666666668
122.31,818.9199999999997,95.3475,42.32,154.14,90.62,93.9316,23.45,169.16
122.3,818.8999999999999,95.33,42.3,154.08,90.63,93.89,23.44,169.085
122.44,819.7,95.32,42.31,154.17,90.65,94.02,23.46,169.0381
122.43,819.8999999999999,95.32,42.33,154.18499999999997,90.73,94.035,23.49,169.17
122.42,820.0,95.34,42.3359,154.19999999999996,90.85,94.05,23.5,169.13099999999997
122.44,819.5,95.33,42.33,154.19,90.87,93.99,23.505,169.19
122.36000000000004,819.4946999999999,95.32,42.31,154.18,90.81,94.02,23.49,169.175
122.42,820.3999999999999,95.37,42.33,154.33,90.7775,94.14,23.495,169.16
122.47,819.2999999999997,95.3655,42.33,154.35,90.9,94.11000000000004,23.495,169.18
122.43,819.26,95.37,42.32,154.37,90.8862,94.11000000000004,23.495,169.2
122.45,819.34,95.37,42.32,154.31,90.9,94.21,23.495,169.22
122.47,819.5033333333333,95.4,42.32,154.285,90.9,94.21,23.495,169.24
122.5,819.6666666666667,95.4,42.32,154.36,90.91,94.18,23.49,169.19999999999996
122.52,819.83,95.41,42.33,154.44999999999996,90.857,94.25,23.485,169.24
122.46,819.02,95.35,42.315,154.42,90.87,94.21,23.55,169.19999999999996
122.44999999999999,818.9601,95.35,42.32,154.46,90.85,94.25,23.546666666666667,169.155
122.44,819.432,95.39,42.33,154.53,90.81,94.26,23.543333333333333,169.16
122.35,818.52,95.39500000000001,42.32,154.54,90.81,94.22,23.54,169.17
122.32,818.5,95.4,42.32,154.52,90.84,94.24400000000004,23.52,169.18
122.29,818.96,95.38,42.33,154.51,90.77,94.21,23.525,169.19
122.31,819.01,95.38,42.32,154.49,90.86,94.29,23.54,169.24
122.34995,819.0299999999999,95.38,42.32,154.47999999999996,90.852,94.3,23.555,169.1872
122.3899,819.2,95.4,42.34,154.47,90.88,94.33,23.560000000000002,169.17
122.39,819.1,95.4,42.33,154.515,90.93,94.3263,23.565,169.15
122.29,818.75,95.39250000000001,42.32,154.56,90.87,94.34,23.5575,169.17
122.28,819.0424499999999,95.385,42.325,154.54,90.866,94.35,23.545,169.28
122.28,819.3349,95.3775,42.33,154.55,90.915,94.43,23.545,169.24
122.28,819.5524,95.37,42.34,154.555,90.97,94.465,23.565,169.29
122.34,819.81,95.4,42.34,154.56,90.99,94.35,23.58,169.405
122.37,820.48,95.42,42.35,154.565,91.02,94.38,23.59,169.42749999999998
122.4,820.3999999999999,95.47,42.38,154.57,91.02,94.42,23.6,169.44999999999996
122.43,820.5811999999999,95.5,42.38,154.42,91.07,94.44,23.605,169.43
122.46,821.0,95.53,42.375,154.435,91.11,94.44800000000001,23.61,169.47
122.46666666666667,821.0299999999999,95.5,42.38,154.42,91.13,94.456,23.6173,169.51
122.47333333333333,820.82,95.53,42.36,154.44,91.04,94.459,23.6246,169.54
122.48,821.38,95.49,42.385,154.33,91.21,94.51,23.63,169.6
122.62,821.6,95.58,42.395,154.42,91.19,94.59,23.66,169.6268
122.66,822.35,95.62,42.405,154.44,91.3,94.6,23.6999,169.65359999999998
122.691,822.2999999999997,95.58,42.405,154.44999999999996,91.37,94.55,23.72,169.6804
122.62,821.61,95.56,42.385,154.37,91.39,94.41,23.7,169.63
122.61000000000004,821.6699999999997,95.59,42.381,154.435,91.26,94.44,23.66,169.61450000000002
122.58,821.59,95.61000000000004,42.385,154.5,91.26,94.4321,23.655,169.59900000000005
122.58,821.7999999999997,95.59,42.375,154.515,91.27,94.4596,23.65,169.59433333333337
122.545,822.1151999999997,95.605,42.39,154.53,91.29,94.47,23.645,169.5896666666667
122.51,821.89,95.56,42.39,154.62,91.23,94.6,23.64,169.585
122.53999999999999,821.9099999999999,95.52,42.39,154.61249999999998,91.26,94.57,23.64,169.57
122.57,822.14,95.54,42.38,154.60499999999996,91.22,94.54,23.64,169.47999999999996
122.6,822.0449999999997,95.54,42.4,154.61,91.32,94.57,23.64,169.6
122.61000000000004,822.01,95.55,42.39,154.47999999999996,91.32,94.55,23.64,169.60999999999999
122.52,822.2,95.55,42.38,154.5,91.26,94.545,23.67,169.62
122.543,822.33,95.5543,42.375,154.52,91.3,94.54,23.6614,169.63
122.566,822.48,95.57,42.39,154.6,91.225,94.62,23.6657,169.625
122.57300000000001,822.2236,95.54,42.39100000000001,154.54,91.225,94.54,23.67,169.66249999999997
122.58,822.685,95.57,42.4,154.56,91.3474,94.57,23.6799,169.69999999999996
122.53,822.2876999999999,95.5,42.4,154.47999999999996,91.32,94.54,23.64,169.6491
122.545,822.0299999999999,95.51,42.42,154.5,91.36,94.5544,23.636666666666667,169.61606666666668
122.5575,821.98,95.52,42.42,154.56,91.28,94.54,23.633333333333333,169.58303333333333
122.57,821.96,95.53,42.425,154.57999999999998,91.28,94.5,23.63,169.55
122.54,821.885,95.57,42.44,154.6,91.21799999999999,94.4,23.625,169.61
122.555,821.7419999999997,95.57,42.42,154.49,91.12,94.37,23.62,169.59903333333335
122.5633,821.95,95.59,42.43,154.41000000000003,91.14,94.3411,23.5975,169.58806666666666
122.54,821.68,95.55,42.43,154.33,91.16,94.35,23.575,169.5771
122.55,821.69,95.59,42.43,154.31,91.2,94.25,23.56,169.65355
122.5395,821.71,95.575,42.44,154.32,91.124,94.3199,23.555,169.72999999999996
122.43,821.71,95.57,42.42,154.16,91.09700000000001,94.27,23.55,169.69
122.44,821.825,95.59000000000002,42.43,154.14999999999998,90.99,94.28,23.55,169.74
122.47,821.8999999999999,95.61000000000004,42.43,154.14,91.03,94.38,23.56,169.72125
122.47,822.27,95.6,42.43,154.19999999999996,91.08,94.41,23.56,169.7025
122.4654,822.32,95.60666666666667,42.44,154.21,91.12,94.47,23.56,169.68375
122.53,822.63,95.61333333333333,42.44,154.27,91.14,94.51,23.5575,169.665
122.53999999999999,822.7,95.62,42.448,154.33,91.18,94.55,23.57,169.63333333333333
122.55,822.38,95.63,42.45,154.44,91.14,94.51,23.57,169.60166666666666
122.56,822.5225,95.64,42.445,154.32,91.12,94.5,23.56,169.57
122.56,822.2899999999997,95.64,42.446666666666665,154.328,91.11,94.47,23.57,169.58208333333334
122.56,822.1951999999999,95.64,42.44833333333334,154.336,91.13,94.44,23.555,169.59416666666667
122.55,822.1004,95.61000000000004,42.45,154.344,91.05,94.41,23.54,169.60625
122.57,822.43,95.61500000000002,42.45,154.352,91.13,94.45,23.56,169.61833333333334
122.62,822.58,95.62,42.46,154.36,91.17,94.5,23.56,169.6304166666667
122.62,822.58,95.64,42.475,154.38,91.25,94.54,23.555,169.6425
122.62,822.5,95.66,42.47,154.445,91.27,94.54,23.555,169.63125000000002
122.71,822.93,95.71,42.48,154.51,91.32,94.59,23.57,169.62
122.73,823.1699999999997,95.74,42.49,154.49,91.35,94.67,23.57,169.71
122.725,823.69,95.74333333333333,42.5,154.57,91.38,94.82,23.57,169.8
122.72,823.345,95.74666666666667,42.49,154.47,91.22,94.78,23.56,169.7749
122.71,823.0,95.75,42.49,154.42000000000002,91.19,94.795,23.54,169.7498
122.685,822.6499999999999,95.73,42.47,154.37,91.2,94.78,23.5,169.71
122.72,822.83,95.73,42.48,154.36,91.2799,94.82,23.515,169.66
122.7,822.63,95.72,42.46,154.44999999999996,91.24,94.785,23.53,169.68
122.69166666666666,822.5874999999999,95.72,42.46,154.42999999999998,91.20700000000001,94.79,23.53,169.725
122.68333333333334,822.5449999999997,95.725,42.47,154.41,91.24,94.85,23.53,169.695
122.675,822.4299999999998,95.73,42.46,154.44,91.195,94.85,23.53,169.665
122.66,822.315,95.72,42.45,154.31,91.16,94.82,23.52,169.58
122.64666666666666,822.202,95.71,42.45,154.33,91.18,94.81,23.515,169.57894000000002
122.63333333333334,822.3985,95.69990000000004,42.45,154.35,91.27,94.85,23.51,169.57788000000002
122.62,822.595,95.72,42.45,154.37,91.197,94.93,23.515,169.57682
122.64500000000001,822.72,95.74,42.45,154.22999999999996,91.3,94.94,23.52,169.57576
122.67,822.705,95.7201,42.45,154.29389999999998,91.32,94.9,23.502499999999998,169.5747
122.66,822.69,95.71,42.45,154.3578,91.33,94.915,23.485,169.57735000000002
122.69,822.81,95.69999999999999,42.45,154.29,91.36,94.93,23.45,169.58
122.63,822.7749999999999,95.69,42.45,154.26,91.3,94.89,23.46,169.54000000000002
122.56,822.47,95.66,42.43,154.25,91.28,94.85,23.425,169.5
122.55000000000001,822.71,95.66333333333333,42.44,154.235,91.34,94.88,23.44,169.52
122.54,822.84,95.66666666666667,42.44,154.22,91.355,94.89,23.44,169.525
122.59,823.13,95.67,42.43,154.22999999999996,91.42,94.91,23.44,169.51
122.58250000000001,822.7799999999999,95.67,42.44,154.26,91.48,94.96,23.48,169.49
122.575,822.82,95.66,42.44,154.09,91.465,94.95,23.475,169.48833333333334
122.5675,822.44,95.68,42.44,154.12,91.485,94.97,23.47,169.48666666666668
122.56,822.0892,95.685,42.44,154.0,91.3687,94.9925,23.4675,169.485
122.57,822.445,95.69,42.45,154.01,91.38,95.02,23.465,169.53
122.64,822.4075,95.69,42.455,154.01,91.39,95.05,23.47,169.5426
122.6,822.37,95.68,42.45,154.01,91.38,94.9525,23.44,169.41
122.66,822.555,95.7,42.46,154.01,91.41,95.05,23.45,169.44999999999996
122.67,822.5741,95.7,42.47,154.1,91.46,95.01,23.45,169.47499999999997
122.68,822.5932,95.71,42.49,154.16,91.5,95.07,23.45,169.5
122.71,822.33,95.71,42.49100000000001,154.28,91.45,95.045,23.47,169.535
122.73,822.24,95.705,42.5,154.1994,91.47,95.08,23.44,169.535
122.71,821.99,95.7,42.47,154.13,91.44,95.035,23.445,169.49
122.63,821.87,95.68,42.475,154.19999999999996,91.36,95.02,23.43,169.46
122.55,821.68,95.63,42.48,154.15,91.31,95.01,23.415,169.43
122.53999999999999,821.77,95.63,42.49,154.139,91.35,94.99,23.4075,169.42
122.53,821.5399999999997,95.61000000000004,42.49,154.128,91.315,94.99,23.4,169.42
122.581,821.56,95.64,42.480000000000004,154.07,91.32,95.01,23.4,169.39249999999998
122.61000000000004,821.6499999999999,95.65,42.47,154.1,91.4,94.99,23.4,169.365
122.6,821.49,95.61000000000004,42.46,154.01,91.35,94.935,23.405,169.3625
122.58333333333333,821.62,95.63,42.46,154.0,91.39,94.94,23.37,169.36
122.56666666666666,821.59,95.64,42.44,154.0175,91.385,94.88,23.36,169.35
122.55,821.9199999999997,95.63499999999999,42.45,154.035,91.41,94.9039,23.3402,169.35
122.6,821.39,95.63,42.45,154.0525,91.41,94.87,23.38,169.32
122.58,821.21,95.69,42.44,154.09156666666667,91.39,94.92,23.36,169.27
122.56,821.485,95.695,42.43,154.13063333333335,91.43,94.91,23.37,169.27333333333334
122.57,821.76,95.7,42.43,154.1697,91.41,94.9,23.4,169.27666666666667
122.58,821.58,95.7,42.43,154.19984999999997,91.45,94.89,23.38,169.28
122.58,821.32,95.70700000000001,42.45,154.22999999999996,91.39,94.9,23.37,169.2501
122.60499999999999,821.07,95.7,42.44,154.14,91.4,94.8604,23.37,169.31
122.63,821.13,95.7432,42.45,154.135,91.42,94.8952,23.37,169.35
122.66999999999999,821.355,95.8,42.45,154.13,91.43,94.93,23.37,169.375
122.71,821.58,95.85,42.46,154.22,91.4725,94.96,23.39,169.4
122.65,821.4199999999997,95.83,42.465,154.14,91.48,94.94,23.41,169.455
122.64,821.3999999999999,95.81,42.45,154.14999999999998,91.45,94.91,23.41,169.44
122.64666666666666,821.64,95.80000000000001,42.46,154.16,91.47,95.01,23.39,169.405
122.65333333333334,821.7799999999999,95.79,42.47,154.24,91.48,94.96660000000004,23.41,169.46
122.66,821.56,95.75,42.47,154.26,91.47,94.98,23.48,169.4925
122.72,821.88,95.77,42.49,154.35,91.47,95.02,23.48,169.525
122.72,821.94,95.755,42.49,154.43,91.5,95.03,23.48,169.51
122.72,821.926,95.74,42.49,154.32,91.53,95.015,23.49,169.49
122.74,822.06,95.78,42.48,154.29500000000002,91.58,94.99,23.5,169.43
122.67,821.995,95.75,42.48,154.27,91.51,94.995,23.53,169.44999999999996
122.62,821.87,95.71,42.47,154.22999999999996,91.435,94.99,23.5,169.41
122.45,821.62,95.67,42.46,154.04,91.37,94.92,23.5,169.24
122.55,822.06,95.67,42.45,154.05,91.35,94.93,23.5,169.31
122.54,821.875,95.66,42.46,154.06,91.365,94.915,23.5,169.34
122.55,822.22,95.71,42.44,154.01,91.39,94.9,23.5,169.22999999999996
122.52,822.45,95.72,42.44,154.035,91.41,94.93,23.49,169.21749999999997
122.515,822.5,95.72,42.4653,154.06,91.46,94.92,23.4975,169.20499999999998
122.49,822.64,95.71000000000001,42.47,154.085,91.52,94.935,23.495,169.1925
122.485,822.5175,95.7,42.47,154.11,91.5,94.96,23.5,169.18
122.48,822.81,95.7,42.49,154.02,91.5,95.0,23.48,169.18
122.49,822.99,95.7,42.48,154.14,91.5,95.02,23.5,169.17
122.47,823.22,95.69,42.48,154.18,91.505,95.03,23.5,169.175
122.45,823.185,95.72,42.49,154.18,91.48,95.04,23.5,169.1494
122.45,823.1499999999999,95.71,42.5,154.18,91.51,95.045,23.5,169.145
122.44,823.095,95.72,42.5,154.18,91.5,95.04,23.49,169.18
122.43,822.96,95.73,42.5,154.16,91.515,94.96,23.49,169.18
122.45,823.01,95.73,42.51,154.22999999999996,91.49,94.95,23.6,169.18
122.47,822.9199999999997,95.76,42.52,154.26999999999998,91.495,94.92,23.555,169.3
122.49,823.1699999999997,95.74,42.53,154.31,91.4925,94.95,23.56,169.39
122.495,823.5858,95.76,42.52,154.38,91.49,94.975,23.56,169.26
122.5,823.33,95.75,42.53,154.36,91.47,95.0,23.55,169.31
122.5,822.73,95.75,42.525000000000006,154.34,91.445,95.01,23.57,169.305
122.4,822.82,95.795,42.52,154.305,91.44,94.98,23.56,169.3375
122.5156,823.33,95.84,42.57,154.26,91.47,95.04,23.57,169.37
122.4728,823.1418999999999,95.84,42.565,154.2841,91.5,95.03,23.58,169.385
122.43,822.68,95.83,42.56,154.29128,91.45,94.96,23.58,169.4
122.49,822.63,95.82,42.55,154.29846,91.42,94.95,23.5625,169.44999999999996
122.48,822.89,95.84,42.55,154.30563999999998,91.48,94.93,23.545,169.39
122.51,822.86,95.82,42.55,154.31282,91.5,94.91,23.54,169.33
122.51,822.83,95.89,42.565,154.32,91.51,94.9,23.555,169.30333333333334
122.53,822.0299999999999,95.89,42.55,154.31,91.48,94.89,23.5401,169.27666666666667
122.49,821.99,95.88945000000001,42.53,154.29,91.44,94.86500000000001,23.55,169.25
122.52,822.1699999999997,95.8889,42.52,154.17,91.41,94.84,23.54,169.29000000000002
122.54,821.75,95.86000000000004,42.53,154.16,91.4,94.83,23.53,169.33
122.56,822.1499999999999,95.88,42.54,154.17,91.39,94.89,23.54,169.32333333333335
122.58,822.24,95.87,42.54,154.09,91.39,94.84,23.535,169.31666666666666
122.63,822.22,95.89,42.55,154.125,91.41,94.84,23.53,169.31
122.62,822.5,95.8892,42.57,154.16,91.38,94.84,23.525,169.25
122.58,822.09,95.89,42.57,154.19,91.4,94.89,23.52,169.285
122.64,822.1,95.91,42.585,154.22,91.5,94.93,23.51,169.32
122.66,822.125,95.99,42.59,154.25166666666667,91.47,94.92,23.51,169.28
122.63,822.1499999999999,96.0,42.59,154.28333333333333,91.5,94.93,23.51,169.28
122.72,822.51,96.14,42.605,154.315,91.54,94.94,23.5432,169.32
122.8,822.93,96.13,42.63,154.37,91.6,95.0638,23.55,169.36
122.765,822.9449999999999,96.14,42.63,154.43,91.5399,94.99,23.55,169.35
122.77,822.96,96.14,42.62,154.47999999999996,91.49,94.98,23.53,169.41
122.72,823.268,96.135,42.6,154.39,91.52,94.96,23.5101,169.39
122.715,823.0399999999997,96.14,42.59,154.36,91.5,94.94,23.52,169.39
122.71,823.0,96.16,42.58,154.32,91.415,94.9448,23.5,169.39
122.64,822.72,96.12,42.565,154.28,91.45,94.9,23.48,169.3
122.62,822.7,96.1,42.57,154.22999999999996,91.455,94.92,23.48,169.19999999999996
122.74,822.99,96.12,42.57,154.29,91.5,94.93,23.49,169.23999999999998
122.73,822.7899999999997,96.12,42.57,154.26999999999998,91.53,94.96,23.5,169.28
